path,client_id,accent,label,source_split
common_voice_en_37211623.mp3,026d2144316a2ac0bc0872288def657af5bac642c6c1b8e8e50716d75629f7faf9c9b65b26a1240082d8be9d1106554a26c4c1bee3a7ceb34a9c2ec61909b885,us,2,dev
common_voice_en_37211625.mp3,026d2144316a2ac0bc0872288def657af5bac642c6c1b8e8e50716d75629f7faf9c9b65b26a1240082d8be9d1106554a26c4c1bee3a7ceb34a9c2ec61909b885,us,2,dev
common_voice_en_37211626.mp3,026d2144316a2ac0bc0872288def657af5bac642c6c1b8e8e50716d75629f7faf9c9b65b26a1240082d8be9d1106554a26c4c1bee3a7ceb34a9c2ec61909b885,us,2,dev
common_voice_en_31460308.mp3,02ac89fd3adb6d2a5483ccf3f7d04fc4463d2dfd30b3f30375d2f69f074360186942fe63993e96cf5af9f17f70616b9139122277f2fab93eb9956601d639b7bb,us,2,dev
common_voice_en_31460309.mp3,02ac89fd3adb6d2a5483ccf3f7d04fc4463d2dfd30b3f30375d2f69f074360186942fe63993e96cf5af9f17f70616b9139122277f2fab93eb9956601d639b7bb,us,2,dev
common_voice_en_31460312.mp3,02ac89fd3adb6d2a5483ccf3f7d04fc4463d2dfd30b3f30375d2f69f074360186942fe63993e96cf5af9f17f70616b9139122277f2fab93eb9956601d639b7bb,us,2,dev
common_voice_en_18009689.mp3,0332e7147236c83c51642ae8b1d7a1d30a273f42da26b05a2de2284de977734bda2b9d4942629364d41a133025aa740cb7c1f302a3f87a266d0714cebd260421,us,2,dev
common_voice_en_18009693.mp3,0332e7147236c83c51642ae8b1d7a1d30a273f42da26b05a2de2284de977734bda2b9d4942629364d41a133025aa740cb7c1f302a3f87a266d0714cebd260421,us,2,dev
common_voice_en_37465607.mp3,03830416636f10d0639ecb310029ed1b77e6365831d674f3a1d0a4aaadbb6f5e4735ca5cbcab2d0f532a4e54180c95dbce3f36e04c632af186c2b376f60c612a,us,2,dev
common_voice_en_37465608.mp3,03830416636f10d0639ecb310029ed1b77e6365831d674f3a1d0a4aaadbb6f5e4735ca5cbcab2d0f532a4e54180c95dbce3f36e04c632af186c2b376f60c612a,us,2,dev
common_voice_en_37465609.mp3,03830416636f10d0639ecb310029ed1b77e6365831d674f3a1d0a4aaadbb6f5e4735ca5cbcab2d0f532a4e54180c95dbce3f36e04c632af186c2b376f60c612a,us,2,dev
common_voice_en_20542865.mp3,038374fa91c8f2fb8efae8dfd7b42b78286a7d0b7d4179d92723e0a7293b7c259f56535fd93ae99272f7636a472ec6733f72dfd1fa8af737df40bc6505cb842b,england,0,dev
common_voice_en_20542866.mp3,038374fa91c8f2fb8efae8dfd7b42b78286a7d0b7d4179d92723e0a7293b7c259f56535fd93ae99272f7636a472ec6733f72dfd1fa8af737df40bc6505cb842b,england,0,dev
common_voice_en_20542869.mp3,038374fa91c8f2fb8efae8dfd7b42b78286a7d0b7d4179d92723e0a7293b7c259f56535fd93ae99272f7636a472ec6733f72dfd1fa8af737df40bc6505cb842b,england,0,dev
common_voice_en_39753750.mp3,038a71df6a1fa710b507512ef5ded34aee4461642bda1d727f87f1493b14b03e53b6f9b68acef20e1cdf20c59d4443ae7e58a0bf8837cebf226e21b7849dce21,england,0,dev
